Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
ALKBH4	ENSG00000160993	ENST00000292566	CCDS5723.1	PRINCIPAL:1	MANE_Select
PPP1R3A	ENSG00000154415	ENST00000284601	CCDS5759.1	PRINCIPAL:1	MANE_Select
MTURN	ENSG00000180354	ENST00000324453	CCDS5425.2	PRINCIPAL:1	MANE_Select
CAV1	ENSG00000105974	ENST00000341049	CCDS5767.1	PRINCIPAL:3	MANE_Select
ABHD11	ENSG00000106077	ENST00000222800	-	PRINCIPAL:1	MANE_Select
C7orf33	ENSG00000170279	ENST00000307003	CCDS5890.1	PRINCIPAL:1	MANE_Select
BLVRA	ENSG00000106605	ENST00000265523	CCDS5472.1	PRINCIPAL:1	MANE_Select
AKR1B1	ENSG00000085662	ENST00000285930	CCDS5831.1	PRINCIPAL:1	MANE_Select
PRSS37	ENSG00000165076	ENST00000350549	CCDS34764.1	PRINCIPAL:1	MANE_Select
OR2A7	ENSG00000243896	ENST00000641841	CCDS55177.1	PRINCIPAL:1	MANE_Select
PGAM2	ENSG00000164708	ENST00000297283	CCDS34624.1	PRINCIPAL:1	MANE_Select
POM121C	ENSG00000272391	ENST00000615331	CCDS47617.1	PRINCIPAL:4	MANE_Select
GIMAP8	ENSG00000171115	ENST00000307271	CCDS34777.1	PRINCIPAL:1	MANE_Select
ZNF12	ENSG00000164631	ENST00000405858	CCDS47538.1	PRINCIPAL:1	MANE_Select
GIMAP1	ENSG00000213203	ENST00000307194	CCDS5906.1	PRINCIPAL:1	MANE_Select
CHST12	ENSG00000136213	ENST00000618655	CCDS5333.1	PRINCIPAL:1	MANE_Select
HOXA7	ENSG00000122592	ENST00000242159	CCDS5408.1	PRINCIPAL:1	MANE_Select
AKAP9	ENSG00000127914	ENST00000356239	CCDS5622.1	PRINCIPAL:2	MANE_Select
OR2A12	ENSG00000221858	ENST00000641592	CCDS43670.1	PRINCIPAL:1	MANE_Select
GPER1	ENSG00000164850	ENST00000397088	CCDS5322.1	PRINCIPAL:1	MANE_Select
SP8	ENSG00000164651	ENST00000418710	CCDS43555.1	PRINCIPAL:1	MANE_Select
GARS1	ENSG00000106105	ENST00000389266	CCDS43564.1	PRINCIPAL:2	MANE_Select
LSM5	ENSG00000106355	ENST00000450169	CCDS5438.1	PRINCIPAL:1	MANE_Select
GPC2	ENSG00000213420	ENST00000292377	CCDS5689.1	PRINCIPAL:1	MANE_Select
HYAL4	ENSG00000106302	ENST00000223026	CCDS5789.1	PRINCIPAL:1	MANE_Select
AP5Z1	ENSG00000242802	ENST00000649063	CCDS47528.1	PRINCIPAL:1	MANE_Select
LFNG	ENSG00000106003	ENST00000222725	CCDS34587.1	PRINCIPAL:1	MANE_Select
GBX1	ENSG00000164900	ENST00000297537	CCDS43682.1	PRINCIPAL:1	MANE_Select
ARHGEF5	ENSG00000050327	ENST00000056217	CCDS34771.1	PRINCIPAL:1	MANE_Select
EPHA1	ENSG00000146904	ENST00000275815	CCDS5884.1	PRINCIPAL:1	MANE_Select
POU6F2	ENSG00000106536	ENST00000518318	-	PRINCIPAL:2	MANE_Select
TRIM74	ENSG00000155428	ENST00000285805	CCDS5545.1	PRINCIPAL:1	MANE_Select
NAPEPLD	ENSG00000161048	ENST00000465647	CCDS5729.1	PRINCIPAL:1	MANE_Select
HILPDA	ENSG00000135245	ENST00000257696	CCDS5802.1	PRINCIPAL:1	MANE_Select
RAPGEF5	ENSG00000136237	ENST00000665637	-	PRINCIPAL:1	MANE_Select
SDK1	ENSG00000146555	ENST00000404826	CCDS34590.1	PRINCIPAL:2	MANE_Select
CYP3A43	ENSG00000021461	ENST00000354829	CCDS5676.1	PRINCIPAL:4	MANE_Select
TSPAN12	ENSG00000106025	ENST00000222747	CCDS5777.1	PRINCIPAL:1	MANE_Select
POLM	ENSG00000122678	ENST00000242248	CCDS34625.1	PRINCIPAL:1	MANE_Select
PAXIP1	ENSG00000157212	ENST00000404141	CCDS47753.1	PRINCIPAL:1	MANE_Select
FAM3C	ENSG00000196937	ENST00000359943	CCDS5782.1	PRINCIPAL:1	MANE_Select
SPATA48	ENSG00000164500	ENST00000297001	CCDS47585.1	PRINCIPAL:1	MANE_Select
ATP6V1F	ENSG00000128524	ENST00000249289	CCDS5807.1	PRINCIPAL:1	MANE_Select
FKBP9	ENSG00000122642	ENST00000242209	CCDS5439.1	PRINCIPAL:1	MANE_Select
TBL2	ENSG00000106638	ENST00000305632	CCDS5551.1	PRINCIPAL:1	MANE_Select
PPP1R17	ENSG00000106341	ENST00000342032	CCDS5436.1	PRINCIPAL:1	MANE_Select
MBLAC1	ENSG00000214309	ENST00000398075	CCDS43620.1	PRINCIPAL:1	MANE_Select
NRF1	ENSG00000106459	ENST00000393232	CCDS5813.2	PRINCIPAL:1	MANE_Select
SKAP2	ENSG00000005020	ENST00000345317	CCDS5400.1	PRINCIPAL:1	MANE_Select
SPDYE17	ENSG00000186645	ENST00000671986	-	PRINCIPAL:1	MANE_Select
KLRG2	ENSG00000188883	ENST00000340940	CCDS5854.1	PRINCIPAL:1	MANE_Select
UNCX	ENSG00000164853	ENST00000316333	CCDS34583.1	PRINCIPAL:1	MANE_Select
ZAN	ENSG00000146839	ENST00000613979	CCDS47664.2	PRINCIPAL:1	MANE_Select
BMT2	ENSG00000164603	ENST00000297145	CCDS43634.1	PRINCIPAL:1	MANE_Select
TMEM178B	ENSG00000261115	ENST00000565468	CCDS59086.1	PRINCIPAL:1	MANE_Select
WIPF3	ENSG00000122574	ENST00000242140	CCDS56472.1	PRINCIPAL:2	MANE_Select
CTAGE15	ENSG00000271079	ENST00000420911	CCDS64788.1	PRINCIPAL:1	MANE_Select
BMPER	ENSG00000164619	ENST00000649409	CCDS5442.1	PRINCIPAL:1	MANE_Select
ARHGEF35	ENSG00000213214	ENST00000378115	CCDS34770.1	PRINCIPAL:1	MANE_Select
VIPR2	ENSG00000106018	ENST00000262178	CCDS5950.1	PRINCIPAL:2	MANE_Select
TTYH3	ENSG00000136295	ENST00000258796	CCDS34588.1	PRINCIPAL:3	MANE_Select
EXOC4	ENSG00000131558	ENST00000253861	CCDS5829.1	PRINCIPAL:1	MANE_Select
GPR141	ENSG00000187037	ENST00000334425	CCDS5451.1	PRINCIPAL:1	MANE_Select
MAFK	ENSG00000198517	ENST00000343242	CCDS5325.1	PRINCIPAL:1	MANE_Select
ASB15	ENSG00000146809	ENST00000451215	CCDS34742.1	PRINCIPAL:1	MANE_Select
EVX1	ENSG00000106038	ENST00000496902	CCDS5413.1	PRINCIPAL:1	MANE_Select
ZNF398	ENSG00000197024	ENST00000475153	CCDS5894.1	PRINCIPAL:1	MANE_Select
SEMA3E	ENSG00000170381	ENST00000643230	CCDS34674.1	PRINCIPAL:1	MANE_Select
IFT22	ENSG00000128581	ENST00000315322	CCDS5719.1	PRINCIPAL:1	MANE_Select
MICALL2	ENSG00000164877	ENST00000297508	CCDS5324.1	PRINCIPAL:1	MANE_Select
KRIT1	ENSG00000001631	ENST00000394505	CCDS5624.1	PRINCIPAL:1	MANE_Select
STEAP2	ENSG00000157214	ENST00000394621	CCDS5615.1	PRINCIPAL:1	MANE_Select
ANKRD7	ENSG00000106013	ENST00000265224	CCDS43638.1	PRINCIPAL:2	MANE_Select
GNA12	ENSG00000146535	ENST00000275364	CCDS5335.1	PRINCIPAL:1	MANE_Select
SEMA3C	ENSG00000075223	ENST00000265361	CCDS5596.1	PRINCIPAL:1	MANE_Select
MEPCE	ENSG00000146834	ENST00000310512	CCDS5693.1	PRINCIPAL:1	MANE_Select
RABGEF1	ENSG00000154710	ENST00000284957	CCDS5535.1	PRINCIPAL:1	MANE_Select
BCL7B	ENSG00000106635	ENST00000223368	CCDS5550.1	PRINCIPAL:1	MANE_Select
BPGM	ENSG00000172331	ENST00000344924	CCDS5833.1	PRINCIPAL:1	MANE_Select
CPA2	ENSG00000158516	ENST00000222481	CCDS5817.2	PRINCIPAL:1	MANE_Select
RALA	ENSG00000006451	ENST00000005257	CCDS5460.1	PRINCIPAL:1	MANE_Select
CASP2	ENSG00000106144	ENST00000310447	CCDS5879.1	PRINCIPAL:1	MANE_Select
BUD23	ENSG00000071462	ENST00000265758	CCDS5557.1	PRINCIPAL:1	MANE_Select
MRPL32	ENSG00000106591	ENST00000223324	CCDS5468.1	PRINCIPAL:1	MANE_Select
PSMA2	ENSG00000106588	ENST00000223321	CCDS5467.1	PRINCIPAL:1	MANE_Select
ERV3-1	ENSG00000213462	ENST00000394323	CCDS47595.1	PRINCIPAL:1	MANE_Select
FIGNL1	ENSG00000132436	ENST00000433017	CCDS5510.1	PRINCIPAL:1	MANE_Select
SAMD9L	ENSG00000177409	ENST00000318238	CCDS34681.1	PRINCIPAL:1	MANE_Select
FAM131B	ENSG00000159784	ENST00000443739	CCDS47734.1	PRINCIPAL:1	MANE_Select
TMEM225B	ENSG00000244219	ENST00000431679	CCDS87525.1	PRINCIPAL:1	MANE_Select
NUP42	ENSG00000136243	ENST00000258742	CCDS5379.1	PRINCIPAL:1	MANE_Select
RAB19	ENSG00000146955	ENST00000537763	CCDS34762.2	PRINCIPAL:1	MANE_Select
ZNHIT1	ENSG00000106400	ENST00000305105	CCDS5716.1	PRINCIPAL:1	MANE_Select
CLEC5A	ENSG00000258227	ENST00000546910	CCDS5870.1	PRINCIPAL:4	MANE_Select
GNG11	ENSG00000127920	ENST00000248564	CCDS5634.1	PRINCIPAL:1	MANE_Select
TRAPPC14	ENSG00000146826	ENST00000316937	CCDS5687.1	PRINCIPAL:1	MANE_Select
MUC12	ENSG00000205277	ENST00000536621	CCDS55139.1	PRINCIPAL:4	MANE_Select
CDCA7L	ENSG00000164649	ENST00000406877	CCDS5374.1	PRINCIPAL:1	MANE_Select
GRB10	ENSG00000106070	ENST00000401949	CCDS43582.1	PRINCIPAL:3	MANE_Select
CHRM2	ENSG00000181072	ENST00000680005	CCDS5843.1	PRINCIPAL:1	MANE_Select
TRRAP	ENSG00000196367	ENST00000456197	-	PRINCIPAL:2	MANE_Select
ZDHHC4	ENSG00000136247	ENST00000335965	CCDS5352.1	PRINCIPAL:1	MANE_Select
DBF4	ENSG00000006634	ENST00000265728	CCDS5611.1	PRINCIPAL:1	MANE_Select
UBE2H	ENSG00000186591	ENST00000355621	CCDS5814.1	PRINCIPAL:1	MANE_Select
PAPOLB	ENSG00000218823	ENST00000404991	CCDS78202.1	PRINCIPAL:1	MANE_Select
PRR15	ENSG00000176532	ENST00000319694	CCDS5421.1	PRINCIPAL:1	MANE_Select
NPY	ENSG00000122585	ENST00000242152	CCDS5387.1	PRINCIPAL:1	MANE_Select
ORC5	ENSG00000164815	ENST00000297431	CCDS5734.1	PRINCIPAL:1	MANE_Select
RBM33	ENSG00000184863	ENST00000401878	CCDS5941.2	PRINCIPAL:3	MANE_Select
ZNF722	ENSG00000241149	ENST00000330020	-	PRINCIPAL:1	MANE_Select
NAMPT	ENSG00000105835	ENST00000222553	CCDS5737.1	PRINCIPAL:3	MANE_Select
METTL2B	ENSG00000165055	ENST00000262432	CCDS5803.2	PRINCIPAL:1	MANE_Select
DENND11	ENSG00000257093	ENST00000536163	CCDS47726.1	PRINCIPAL:1	MANE_Select
ANKMY2	ENSG00000106524	ENST00000306999	CCDS5361.1	PRINCIPAL:1	MANE_Select
RPA3	ENSG00000106399	ENST00000223129	CCDS5356.1	PRINCIPAL:1	MANE_Select
DUS4L	ENSG00000105865	ENST00000265720	CCDS5745.1	PRINCIPAL:1	MANE_Select
HIBADH	ENSG00000106049	ENST00000265395	CCDS5414.1	PRINCIPAL:1	MANE_Select
MGAM2	ENSG00000257743	ENST00000477922	CCDS78281.1	PRINCIPAL:1	MANE_Select
PLEKHA8	ENSG00000106086	ENST00000449726	CCDS56473.1	PRINCIPAL:1	MANE_Select
FIS1	ENSG00000214253	ENST00000223136	CCDS43626.1	PRINCIPAL:1	MANE_Select
RAMP3	ENSG00000122679	ENST00000242249	CCDS5503.1	PRINCIPAL:2	MANE_Select
ELFN1	ENSG00000225968	ENST00000424383	CCDS59046.1	PRINCIPAL:1	MANE_Select
RNF133	ENSG00000188050	ENST00000340112	CCDS5784.1	PRINCIPAL:1	MANE_Select
SSBP1	ENSG00000106028	ENST00000265304	CCDS5866.1	PRINCIPAL:1	MANE_Select
SPDYE21	ENSG00000230358	ENST00000424157	-	PRINCIPAL:1	MANE_Select
IQCE	ENSG00000106012	ENST00000402050	CCDS43542.1	PRINCIPAL:4	MANE_Select
STRA8	ENSG00000146857	ENST00000662584	-	PRINCIPAL:2	MANE_Select
CLCN1	ENSG00000188037	ENST00000343257	CCDS5881.1	PRINCIPAL:2	MANE_Select
KMT2C	ENSG00000055609	ENST00000262189	CCDS5931.1	PRINCIPAL:2	MANE_Select
FLNC	ENSG00000128591	ENST00000325888	CCDS43644.1	PRINCIPAL:3	MANE_Select
CCDC201	ENSG00000283247	ENST00000636578	-	PRINCIPAL:1	MANE_Select
AMPH	ENSG00000078053	ENST00000356264	CCDS5456.1	PRINCIPAL:3	MANE_Select
TWIST1	ENSG00000122691	ENST00000242261	CCDS5367.1	PRINCIPAL:1	MANE_Select
SPDYE6	ENSG00000260097	ENST00000563237	CCDS78265.1	PRINCIPAL:1	MANE_Select
CRHR2	ENSG00000106113	ENST00000471646	CCDS5429.1	PRINCIPAL:1	MANE_Select
INHBA	ENSG00000122641	ENST00000242208	CCDS5464.1	PRINCIPAL:1	MANE_Select
ZNF467	ENSG00000181444	ENST00000302017	CCDS5899.1	PRINCIPAL:1	MANE_Select
VPS50	ENSG00000004766	ENST00000305866	CCDS43617.1	PRINCIPAL:1	MANE_Select
STEAP1	ENSG00000164647	ENST00000297205	CCDS5614.1	PRINCIPAL:1	MANE_Select
INSIG1	ENSG00000186480	ENST00000340368	CCDS5938.1	PRINCIPAL:1	MANE_Select
ARPC1A	ENSG00000241685	ENST00000262942	CCDS5660.1	PRINCIPAL:1	MANE_Select
PDGFA	ENSG00000197461	ENST00000402802	CCDS47524.1	PRINCIPAL:1	MANE_Select
OR2A2	ENSG00000221989	ENST00000408979	CCDS43671.1	PRINCIPAL:1	MANE_Select
SPDYE15	ENSG00000286014	ENST00000612377	-	PRINCIPAL:1	MANE_Select
OSBPL3	ENSG00000070882	ENST00000313367	CCDS5390.1	PRINCIPAL:3	MANE_Select
FAM221A	ENSG00000188732	ENST00000344962	CCDS5385.1	PRINCIPAL:1	MANE_Select
ZCWPW1	ENSG00000078487	ENST00000684423	-	PRINCIPAL:4	MANE_Select
FKBP14	ENSG00000106080	ENST00000222803	CCDS5423.1	PRINCIPAL:1	MANE_Select
ZNF800	ENSG00000048405	ENST00000265827	CCDS5795.1	PRINCIPAL:1	MANE_Select
KMT2E	ENSG00000005483	ENST00000311117	CCDS34723.1	PRINCIPAL:2	MANE_Select
PRKAR1B	ENSG00000188191	ENST00000537384	CCDS34579.1	PRINCIPAL:1	MANE_Select
USP42	ENSG00000106346	ENST00000306177	CCDS47535.1	PRINCIPAL:1	MANE_Select
STYXL1	ENSG00000127952	ENST00000359697	CCDS5580.1	PRINCIPAL:1	MANE_Select
HDAC9	ENSG00000048052	ENST00000686413	CCDS47553.1	PRINCIPAL:4	MANE_Select
TMED4	ENSG00000158604	ENST00000457408	CCDS5493.1	PRINCIPAL:1	MANE_Select
ING3	ENSG00000071243	ENST00000315870	CCDS5778.1	PRINCIPAL:1	MANE_Select
RBAK	ENSG00000146587	ENST00000396912	CCDS5337.1	PRINCIPAL:1	MANE_Select
LRRD1	ENSG00000240720	ENST00000458448	CCDS55124.1	PRINCIPAL:1	MANE_Select
LAMB4	ENSG00000091128	ENST00000388781	CCDS34732.1	PRINCIPAL:1	MANE_Select
SRPK2	ENSG00000135250	ENST00000393651	CCDS34724.1	PRINCIPAL:2	MANE_Select
TMEM248	ENSG00000106609	ENST00000341567	CCDS5536.1	PRINCIPAL:1	MANE_Select
POLD2	ENSG00000106628	ENST00000610533	CCDS5477.1	PRINCIPAL:1	MANE_Select
FZD1	ENSG00000157240	ENST00000287934	CCDS5620.1	PRINCIPAL:1	MANE_Select
ADAP1	ENSG00000105963	ENST00000265846	CCDS5318.1	PRINCIPAL:1	MANE_Select
ACHE	ENSG00000087085	ENST00000241069	CCDS5709.1	PRINCIPAL:1	MANE_Select
MRPS24	ENSG00000062582	ENST00000317534	CCDS5473.1	PRINCIPAL:1	MANE_Select
SAP25	ENSG00000205307	ENST00000622764	CCDS87529.1	PRINCIPAL:4	MANE_Select
GCC1	ENSG00000179562	ENST00000321407	CCDS5796.1	PRINCIPAL:1	MANE_Select
GCK	ENSG00000106633	ENST00000403799	CCDS5479.1	PRINCIPAL:1	MANE_Select
RFC2	ENSG00000049541	ENST00000055077	CCDS5568.1	PRINCIPAL:1	MANE_Select
CCM2	ENSG00000136280	ENST00000258781	CCDS5500.1	PRINCIPAL:1	MANE_Select
GTF2IRD1	ENSG00000006704	ENST00000424337	CCDS47613.1	PRINCIPAL:1	MANE_Select
PRPS1L1	ENSG00000229937	ENST00000506618	CCDS47552.1	PRINCIPAL:1	MANE_Select
AASS	ENSG00000008311	ENST00000417368	CCDS5783.1	PRINCIPAL:1	MANE_Select
PTTG1IP2	ENSG00000251154	ENST00000509356	-	PRINCIPAL:1	MANE_Select
DMTF1	ENSG00000135164	ENST00000331242	CCDS5601.1	PRINCIPAL:1	MANE_Select
FAM185A	ENSG00000222011	ENST00000413034	CCDS47676.1	PRINCIPAL:1	MANE_Select
ICA1	ENSG00000003147	ENST00000402384	CCDS34602.1	PRINCIPAL:4	MANE_Select
SUMF2	ENSG00000129103	ENST00000434526	-	PRINCIPAL:4	MANE_Select
MINDY4	ENSG00000106125	ENST00000265299	CCDS43565.1	PRINCIPAL:1	MANE_Select
ZKSCAN5	ENSG00000196652	ENST00000326775	CCDS5667.1	PRINCIPAL:1	MANE_Select
MYL7	ENSG00000106631	ENST00000223364	CCDS5478.1	PRINCIPAL:1	MANE_Select
THAP5	ENSG00000177683	ENST00000415914	CCDS47687.1	PRINCIPAL:1	MANE_Select
HOXA3	ENSG00000105997	ENST00000612286	CCDS5404.1	PRINCIPAL:1	MANE_Select
GHRHR	ENSG00000106128	ENST00000326139	CCDS5432.1	PRINCIPAL:1	MANE_Select
PDAP1	ENSG00000106244	ENST00000350498	CCDS5662.1	PRINCIPAL:1	MANE_Select
KLHL7	ENSG00000122550	ENST00000339077	CCDS34609.1	PRINCIPAL:1	MANE_Select
ABCB5	ENSG00000004846	ENST00000404938	CCDS55090.1	PRINCIPAL:1	MANE_Select
SEMA3D	ENSG00000153993	ENST00000284136	CCDS34676.1	PRINCIPAL:1	MANE_Select
SPDYE11	ENSG00000275976	ENST00000340073	-	PRINCIPAL:1	MANE_Select
PPIA	ENSG00000196262	ENST00000468812	CCDS5494.1	PRINCIPAL:1	MANE_Select
NFE2L3	ENSG00000050344	ENST00000056233	CCDS5396.1	PRINCIPAL:1	MANE_Select
H2BK1	ENSG00000285480	ENST00000644661	-	PRINCIPAL:1	MANE_Select
LAMB1	ENSG00000091136	ENST00000222399	CCDS5750.1	PRINCIPAL:1	MANE_Select
OR2F1	ENSG00000213215	ENST00000641412	-	PRINCIPAL:1	MANE_Select
C7orf31	ENSG00000153790	ENST00000283905	CCDS5394.1	PRINCIPAL:1	MANE_Select
AGMO	ENSG00000187546	ENST00000342526	CCDS34604.1	PRINCIPAL:1	MANE_Select
PURB	ENSG00000146676	ENST00000395699	CCDS5499.1	PRINCIPAL:1	MANE_Select
TMEM243	ENSG00000135185	ENST00000257637	CCDS5602.1	PRINCIPAL:1	MANE_Select
MKLN1	ENSG00000128585	ENST00000352689	CCDS34754.1	PRINCIPAL:1	MANE_Select
TFR2	ENSG00000106327	ENST00000223051	CCDS34707.1	PRINCIPAL:1	MANE_Select
GIMAP5	ENSG00000196329	ENST00000358647	CCDS5907.1	PRINCIPAL:1	MANE_Select
UPK3BL2	ENSG00000284981	ENST00000644544	CCDS87532.1	PRINCIPAL:1	MANE_Select
DNAJB9	ENSG00000128590	ENST00000249356	CCDS5752.1	PRINCIPAL:1	MANE_Select
IL6	ENSG00000136244	ENST00000258743	CCDS5375.1	PRINCIPAL:1	MANE_Select
HOXA6	ENSG00000106006	ENST00000222728	CCDS5407.1	PRINCIPAL:1	MANE_Select
SEMA3A	ENSG00000075213	ENST00000265362	CCDS5599.1	PRINCIPAL:1	MANE_Select
LANCL2	ENSG00000132434	ENST00000254770	CCDS5517.1	PRINCIPAL:1	MANE_Select
SOSTDC1	ENSG00000171243	ENST00000307068	CCDS5360.1	PRINCIPAL:1	MANE_Select
CYCS	ENSG00000172115	ENST00000305786	CCDS5393.1	PRINCIPAL:1	MANE_Select
ANKRD61	ENSG00000157999	ENST00000409061	CCDS64590.1	PRINCIPAL:1	MANE_Select
LAT2	ENSG00000086730	ENST00000460943	CCDS5566.2	PRINCIPAL:1	MANE_Select
TBRG4	ENSG00000136270	ENST00000258770	CCDS5501.1	PRINCIPAL:1	MANE_Select
NT5C3A	ENSG00000122643	ENST00000610140	CCDS34616.2	PRINCIPAL:3	MANE_Select
TMEM184A	ENSG00000164855	ENST00000297477	CCDS43537.1	PRINCIPAL:1	MANE_Select
GIMAP4	ENSG00000133574	ENST00000255945	CCDS5904.1	PRINCIPAL:1	MANE_Select
BAIAP2L1	ENSG00000006453	ENST00000005260	CCDS34687.1	PRINCIPAL:1	MANE_Select
FERD3L	ENSG00000146618	ENST00000275461	CCDS5368.1	PRINCIPAL:1	MANE_Select
GARIN1A	ENSG00000205085	ENST00000682356	CCDS47702.1	PRINCIPAL:4	MANE_Select
CNTNAP2	ENSG00000174469	ENST00000361727	CCDS5889.1	PRINCIPAL:1	MANE_Select
FAM220A	ENSG00000178397	ENST00000313324	CCDS34599.1	PRINCIPAL:1	MANE_Select
SPDYE13	ENSG00000286038	ENST00000652175	-	PRINCIPAL:1	MANE_Select
TAS2R38	ENSG00000257138	ENST00000547270	CCDS34765.1	PRINCIPAL:1	MANE_Select
NSUN5	ENSG00000130305	ENST00000438747	CCDS5546.1	PRINCIPAL:2	MANE_Select
ACTL6B	ENSG00000077080	ENST00000160382	CCDS5702.1	PRINCIPAL:1	MANE_Select
GPR146	ENSG00000164849	ENST00000444847	CCDS5321.1	PRINCIPAL:1	MANE_Select
WDR86	ENSG00000187260	ENST00000334493	CCDS5925.2	PRINCIPAL:1	MANE_Select
ADCY1	ENSG00000164742	ENST00000297323	CCDS34631.1	PRINCIPAL:1	MANE_Select
TAS2R4	ENSG00000127364	ENST00000247881	CCDS5868.1	PRINCIPAL:1	MANE_Select
URGCP	ENSG00000106608	ENST00000453200	CCDS47578.1	PRINCIPAL:4	MANE_Select
SPDYE12	ENSG00000184616	ENST00000618416	-	PRINCIPAL:1	MANE_Select
NOD1	ENSG00000106100	ENST00000222823	CCDS5427.1	PRINCIPAL:1	MANE_Select
GNAT3	ENSG00000214415	ENST00000398291	CCDS47625.1	PRINCIPAL:1	MANE_Select
FZD9	ENSG00000188763	ENST00000344575	CCDS5548.1	PRINCIPAL:1	MANE_Select
LRRN3	ENSG00000173114	ENST00000308478	CCDS5754.1	PRINCIPAL:1	MANE_Select
PILRB	ENSG00000121716	ENST00000609309	CCDS43622.1	PRINCIPAL:1	MANE_Select
PPP1R35	ENSG00000160813	ENST00000292330	CCDS5694.1	PRINCIPAL:1	MANE_Select
PDK4	ENSG00000004799	ENST00000005178	CCDS5643.1	PRINCIPAL:1	MANE_Select
CLDN4	ENSG00000189143	ENST00000340958	CCDS5560.1	PRINCIPAL:1	MANE_Select
CYP2W1	ENSG00000073067	ENST00000308919	CCDS5319.2	PRINCIPAL:1	MANE_Select
PTN	ENSG00000105894	ENST00000348225	CCDS5844.1	PRINCIPAL:1	MANE_Select
CDK13	ENSG00000065883	ENST00000181839	CCDS5461.1	PRINCIPAL:3	MANE_Select
ITPRID1	ENSG00000180347	ENST00000615280	CCDS5435.2	PRINCIPAL:2	MANE_Select
EPO	ENSG00000130427	ENST00000252723	CCDS5705.1	PRINCIPAL:1	MANE_Select
SMIM30	ENSG00000214194	ENST00000397764	CCDS87543.1	PRINCIPAL:1	MANE_Select
TAS2R41	ENSG00000221855	ENST00000408916	CCDS43663.1	PRINCIPAL:1	MANE_Select
MNX1	ENSG00000130675	ENST00000252971	CCDS34788.1	PRINCIPAL:2	MANE_Select
ZNF804B	ENSG00000182348	ENST00000333190	CCDS5613.1	PRINCIPAL:1	MANE_Select
KRBA1	ENSG00000133619	ENST00000496259	CCDS78285.1	PRINCIPAL:1	MANE_Select
NPSR1	ENSG00000187258	ENST00000360581	CCDS5444.1	PRINCIPAL:1	MANE_Select
SLC29A4	ENSG00000164638	ENST00000396872	CCDS5340.1	PRINCIPAL:1	MANE_Select
NUPR2	ENSG00000185290	ENST00000329309	CCDS59058.1	PRINCIPAL:1	MANE_Select
PDE1C	ENSG00000154678	ENST00000396191	CCDS55099.1	PRINCIPAL:4	MANE_Select
HIP1	ENSG00000127946	ENST00000336926	CCDS34669.1	PRINCIPAL:1	MANE_Select
UPK3B	ENSG00000243566	ENST00000334348	CCDS87512.1	PRINCIPAL:1	MANE_Select
ASB10	ENSG00000146926	ENST00000420175	CCDS47750.2	PRINCIPAL:4	MANE_Select
CDK14	ENSG00000058091	ENST00000380050	CCDS75626.1	PRINCIPAL:4	MANE_Select
LLCFC1	ENSG00000165131	ENST00000409607	-	PRINCIPAL:1	MANE_Select
FAM200A	ENSG00000221909	ENST00000449309	CCDS5668.1	PRINCIPAL:1	MANE_Select
GUSB	ENSG00000169919	ENST00000304895	CCDS5530.1	PRINCIPAL:1	MANE_Select
GAL3ST4	ENSG00000197093	ENST00000360039	CCDS5688.1	PRINCIPAL:1	MANE_Select
TYW1B	ENSG00000277149	ENST00000620995	CCDS69309.1	PRINCIPAL:1	MANE_Select
ZNF277	ENSG00000198839	ENST00000361822	CCDS5755.2	PRINCIPAL:1	MANE_Select
AUTS2	ENSG00000158321	ENST00000342771	CCDS5539.1	PRINCIPAL:4	MANE_Select
ZNF282	ENSG00000170265	ENST00000610704	CCDS5895.1	PRINCIPAL:1	MANE_Select
INMT	ENSG00000241644	ENST00000013222	CCDS5430.1	PRINCIPAL:4	MANE_Select
ETV1	ENSG00000006468	ENST00000430479	CCDS55088.1	PRINCIPAL:1	MANE_Select
ZNF862	ENSG00000106479	ENST00000223210	CCDS47741.1	PRINCIPAL:1	MANE_Select
NAT16	ENSG00000167011	ENST00000300303	CCDS5713.1	PRINCIPAL:1	MANE_Select
KCNH2	ENSG00000055118	ENST00000262186	CCDS5910.1	PRINCIPAL:1	MANE_Select
TRIM56	ENSG00000169871	ENST00000306085	CCDS43625.1	PRINCIPAL:1	MANE_Select
CBX3	ENSG00000122565	ENST00000396386	CCDS5398.1	PRINCIPAL:1	MANE_Select
CHN2	ENSG00000106069	ENST00000222792	CCDS5420.1	PRINCIPAL:1	MANE_Select
ABCB1	ENSG00000085563	ENST00000622132	CCDS5608.1	PRINCIPAL:1	MANE_Select
EPHB6	ENSG00000106123	ENST00000652003	CCDS5873.2	PRINCIPAL:1	MANE_Select
TAS2R39	ENSG00000236398	ENST00000446620	CCDS47729.1	PRINCIPAL:1	MANE_Select
CREB3L2	ENSG00000182158	ENST00000330387	CCDS34760.1	PRINCIPAL:1	MANE_Select
FAM20C	ENSG00000177706	ENST00000313766	CCDS47522.1	PRINCIPAL:1	MANE_Select
LRCH4	ENSG00000077454	ENST00000310300	CCDS34706.1	PRINCIPAL:2	MANE_Select
TMEM106B	ENSG00000106460	ENST00000396668	CCDS5358.1	PRINCIPAL:1	MANE_Select
PSMC2	ENSG00000161057	ENST00000292644	CCDS5731.1	PRINCIPAL:2	MANE_Select
